"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Total","2013",47.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Single / Widowed / Divorced","2013",34.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Married / Union / Cohabiting","2013",57.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Aggregate): Total","2013",52.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Aggregate): Single / Widowed / Divorced","2013",42.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Aggregate): Married / Union / Cohabiting","2013",62.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Total","2013",65.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Single / Widowed / Divorced","2013",61.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Married / Union / Cohabiting","2013",70.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Aggregate): Total","2013",79.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Aggregate): Single / Widowed / Divorced","2013",78.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Aggregate): Married / Union / Cohabiting","2013",79.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Aggregate): Total","2013",57.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Aggregate): Single / Widowed / Divorced","2013",55.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Aggregate): Married / Union / Cohabiting","2013",58.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Total","2013",19.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Single / Widowed / Divorced","2013",17.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Aggregate): Married / Union / Cohabiting","2013",23.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Aggregate): Total","2013",28.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Aggregate): Single / Widowed / Divorced","2013",24.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Aggregate): Married / Union / Cohabiting","2013",33.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Total","2013",51.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Single / Widowed / Divorced","2013",50.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Aggregate): Married / Union / Cohabiting","2013",51.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Aggregate): Total","2013",71,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Aggregate): Single / Widowed / Divorced","2013",73.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Aggregate): Married / Union / Cohabiting","2013",69.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Total","Marital status (Detailed): Total","2013",63.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Total","Marital status (Detailed): Single","2013",65.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Total","Marital status (Detailed): Married","2013",66.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Total","Marital status (Detailed): Widowed","2013",19.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Total","Marital status (Detailed): Divorced or legally separated","2013",66.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Less than basic","Marital status (Detailed): Total","2013",32.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Less than basic","Marital status (Detailed): Single","2013",28.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Less than basic","Marital status (Detailed): Married","2013",41.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Less than basic","Marital status (Detailed): Widowed","2013",4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Less than basic","Marital status (Detailed): Divorced or legally separated","2013",40.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Basic","Marital status (Detailed): Total","2013",40.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Basic","Marital status (Detailed): Single","2013",38.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Basic","Marital status (Detailed): Married","2013",49.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2013",9.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2013",43.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Total","2013",58.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Single","2013",60.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Married","2013",61.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Widowed","2013",17.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2013",62.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2013",75,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2013",83.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2013",74.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2013",29.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2013",75.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Total","2013",69.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Single","2013",66.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Married","2013",74.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Widowed","2013",22,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Total","Marital status (Detailed): Divorced or legally separated","2013",67.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Total","2013",47.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Single","2013",32,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Married","2013",57.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Widowed","2013",13.6,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Less than basic","Marital status (Detailed): Divorced or legally separated","2013",56.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Total","2013",52.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Single","2013",45.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Married","2013",62.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2013",13,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2013",48,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Detailed): Total","2013",65.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Detailed): Single","2013",62.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Detailed): Married","2013",70.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Detailed): Widowed","2013",21.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2013",65.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2013",79.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2013",84.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2013",79.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2013",28.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2013",76.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Total","2013",57.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Single","2013",63,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Married","2013",58.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Widowed","2013",18.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Divorced or legally separated","2013",64.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Total","2013",19.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Single","2013",24.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Married","2013",23.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Widowed","2013",2.4,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Divorced or legally separated","2013",27.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Total","2013",28.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Single","2013",28.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Married","2013",33.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2013",7.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2013",39.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Total","2013",51.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Single","2013",56.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Married","2013",51.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Widowed","2013",16.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2013",60.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2013",71,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2013",83,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2013",69.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2013",29.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2013",75.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Total","2013",63.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2013",59.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2013",66.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2013",32.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2013",24.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Married / Union / Cohabiting","2013",41.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Total","2013",48.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
