"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"CHE","SOCEXP","PUB","PC_GDP","A",1995,14.383,NA
"CHE","SOCEXP","PUB","PC_GDP","A",1996,14.642,NA
"CHE","SOCEXP","PUB","PC_GDP","A",1997,15.091,NA
"CHE","SOCEXP","PUB","PC_GDP","A",1998,15.068,NA
"CHE","SOCEXP","PUB","PC_GDP","A",1999,14.876,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2000,14.078,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2001,14.353,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2002,15.345,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2003,15.949,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2004,15.84,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2005,15.679,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2006,14.941,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2007,14.368,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2008,14.049,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2009,15.557,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2010,15.204,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2011,15.162,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2012,15.378,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2013,15.67,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2014,15.579,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2015,16.08,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2016,16.237,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2017,16.435,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2018,15.969,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2019,16.145,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2020,19.315,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2021,18.03,NA
"CHE","SOCEXP","PUB","PC_GDP","A",2022,17.038,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1980,5704.065,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1981,5628.494,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1982,5839.539,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1983,6027,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1984,6252.496,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1985,6300.257,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1986,6434.195,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1987,6546.547,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1988,6730.743,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1989,6819.013,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1990,6805.721,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1991,7085.852,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1992,7746.912,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1993,8370.567,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1994,8392.796,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1995,7485.934,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1996,7623.841,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1997,8012.494,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1998,8218.186,NA
"CHE","SOCEXP","PUB","USD_CAP","A",1999,8211.568,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2000,8038.044,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2001,8283.219,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2002,8791.92,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2003,9067.823,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2004,9198.409,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2005,9312.488,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2006,9173.266,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2007,9092.212,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2008,9028.352,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2009,9679.641,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2010,9696.413,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2011,9761.957,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2012,9916.178,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2013,10170.526,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2014,10233.348,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2015,10616.115,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2016,10820.096,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2017,11022.323,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2018,10941.561,NA
"CHE","SOCEXP","PUB","USD_CAP","A",2019,11116.256,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1980,2.245,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1981,1.647,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1982,1.784,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1983,1.844,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1984,2.219,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1985,1.949,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1986,2.094,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1987,2.186,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1988,2.553,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1989,3.084,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1990,3.792,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1991,4.054,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1992,4.163,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1993,3.97,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1994,3.638,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1995,3.363,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1996,4.574,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1997,4.83,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1998,5.002,NA
"TUR","SOCEXP","PUB","PC_GDP","A",1999,5.695,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2000,7.513,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2001,8.167,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2002,8.734,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2003,9.674,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2004,9.953,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2005,9.921,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2006,10.206,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2007,10.77,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2008,10.978,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2009,12.883,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2010,12.212,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2011,11.73,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2012,11.879,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2013,11.684,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2014,11.61,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2015,11.488,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2016,12.534,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2017,11.999,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2018,11.767,NA
"TUR","SOCEXP","PUB","PC_GDP","A",2019,12.429,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2005,8.995,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2007,9.832,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2009,11.835,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2011,10.607,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2013,10.522,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2015,11.005,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2017,11.629,NA
"TUR","SOCEXP","PUBNET","PC_GDP","A",2019,12.263,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1980,204.778,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1981,153.82,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1982,168.202,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1983,178.033,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1984,223.016,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1985,199.245,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1986,223.798,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1987,251.452,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1988,294.835,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1989,351.007,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1990,463.561,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1991,491.866,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1992,526.544,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1993,533.827,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1994,455.175,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1995,444.063,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1996,636.587,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1997,712.143,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1998,749.632,NA
"TUR","SOCEXP","PUB","USD_CAP","A",1999,813.85,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2000,1131.905,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2001,1143.706,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2002,1285.529,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2003,1488.094,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2004,1660.905,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2005,1782.479,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2006,1936.817,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2007,2120.354,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2008,2151.549,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2009,2370.206,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2010,2399.331,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2011,2525.528,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2012,2646.171,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2013,2787.52,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2014,2867.576,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2015,2970.274,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2016,3303.713,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2017,3356.076,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2018,3343.883,NA
"TUR","SOCEXP","PUB","USD_CAP","A",2019,3508.994,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1980,3.41,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1981,3.818,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1982,4.033,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1983,4.225,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1984,4.388,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1985,4.372,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1986,4.491,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1987,4.578,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1988,4.361,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1989,4.38,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1990,4.73,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1991,5.634,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1992,6.192,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1993,6.34,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1994,6.315,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1995,5.732,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1996,5.755,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1997,6.234,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1998,6.057,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",1999,6.193,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2000,7.07,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2001,6.598,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2002,5.979,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2003,5.954,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2004,5.746,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2005,5.882,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2006,5.906,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2007,5.213,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2008,5.436,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2009,5.905,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2010,6.241,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2011,6.277,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2012,6.384,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2013,6.233,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2014,6.069,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2015,6.075,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2016,5.775,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2017,6.328,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2018,6.343,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2019,6.273,NA
"GBR","SOCEXP","PRIV","PC_GDP","A",2020,5.799,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1980,15.587,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1981,16.879,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1982,17.324,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1983,18.123,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1984,18.056,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1985,18.181,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1986,18.193,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1987,17.389,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1988,16.133,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1989,15.458,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1990,14.903,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1991,16.385,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1992,17.821,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1993,18.423,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1994,17.719,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1995,16.575,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1996,16.393,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1997,16.528,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1998,16.925,NA
"GBR","SOCEXP","PUB","PC_GDP","A",1999,16.735,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2000,16.807,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2001,17.606,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2002,17.864,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2003,18.619,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2004,19.188,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2005,19.141,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2006,19.063,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2007,19.571,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2008,20.828,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2009,22.924,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2010,23.069,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2011,22.851,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2012,22.951,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2013,22.224,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2014,21.685,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2015,21.279,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2016,20.616,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2017,20.212,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2018,19.724,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2019,19.513,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2020,22.488,NA
"GBR","SOCEXP","PUB","PC_GDP","A",2021,22.1,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",1997,15.453,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",1999,15.542,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2001,16.483,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2003,17.665,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2005,18.194,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2007,18.627,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2009,21.609,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2011,21.553,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2013,20.86,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2015,19.981,NA
"GBR","SOCEXP","PUBNET","PC_GDP","A",2017,19.049,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",1997,20.552,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",1999,20.552,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2001,21.848,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2003,22.503,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2005,22.742,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2007,22.664,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2009,26.301,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2011,26.365,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2013,25.683,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2015,24.667,NA
"GBR","SOCEXP","TOTNET","PC_GDP","A",2017,24.008,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1980,3528.419,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1981,3818.571,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1982,4023.168,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1983,4361.314,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1984,4456.861,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1985,4649.928,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1986,4816.978,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1987,4846.915,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1988,4706.014,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1989,4589.919,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1990,4422.778,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1991,4812.27,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1992,5269.758,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1993,5589.323,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1994,5552.102,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1995,5307.401,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1996,5395.409,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1997,5667.957,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1998,5967.046,NA
"GBR","SOCEXP","PUB","USD_CAP","A",1999,6065.63,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2000,6267.811,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2001,6676.264,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2002,6903.957,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2003,7366.083,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2004,7729.609,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2005,7851.437,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2006,7958.129,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2007,8235.618,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2008,8586.584,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2009,9130.246,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2010,9292.738,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2011,9265.848,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2012,9391.883,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2013,9230.561,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2014,9195.975,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2015,9178.808,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2016,9021.696,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2017,8969.14,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2018,8845.972,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2019,8602.624,NA
"GBR","SOCEXP","PUB","USD_CAP","A",2020,9343.244,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1980,4.756,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1981,5.166,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1982,5.636,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1983,5.866,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1984,6.105,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1985,6.595,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1986,6.679,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1987,6.929,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1988,7.044,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1989,7.626,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1990,7.902,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1991,8.237,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1992,8.506,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1993,8.474,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1994,8.492,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1995,8.62,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1996,9.581,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1997,9.008,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1998,8.892,NA
"USA","SOCEXP","PRIV","PC_GDP","A",1999,9.066,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2000,9.219,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2001,9.415,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2002,9.796,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2003,10.02,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2004,10.016,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2005,10.038,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2006,10.283,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2007,10.621,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2008,10.402,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2009,10.396,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2010,11.095,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2011,11.156,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2012,11.442,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2013,11.496,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2014,11.635,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2015,11.832,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2016,11.885,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2017,12.191,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2018,12.3,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2019,12.366,NA
"USA","SOCEXP","PRIV","PC_GDP","A",2020,12.838,NA
"USA","SOCEXP","PUB","PC_GDP","A",1980,12.86,NA
"USA","SOCEXP","PUB","PC_GDP","A",1981,13.2,NA
"USA","SOCEXP","PUB","PC_GDP","A",1982,13.619,NA
"USA","SOCEXP","PUB","PC_GDP","A",1983,13.783,NA
"USA","SOCEXP","PUB","PC_GDP","A",1984,12.894,NA
"USA","SOCEXP","PUB","PC_GDP","A",1985,12.587,NA
"USA","SOCEXP","PUB","PC_GDP","A",1986,12.924,NA
"USA","SOCEXP","PUB","PC_GDP","A",1987,12.883,NA
"USA","SOCEXP","PUB","PC_GDP","A",1988,12.845,NA
"USA","SOCEXP","PUB","PC_GDP","A",1989,12.833,NA
"USA","SOCEXP","PUB","PC_GDP","A",1990,13.197,NA
"USA","SOCEXP","PUB","PC_GDP","A",1991,14.166,NA
"USA","SOCEXP","PUB","PC_GDP","A",1992,14.847,NA
"USA","SOCEXP","PUB","PC_GDP","A",1993,15.114,NA
"USA","SOCEXP","PUB","PC_GDP","A",1994,15.06,NA
"USA","SOCEXP","PUB","PC_GDP","A",1995,14.94,NA
"USA","SOCEXP","PUB","PC_GDP","A",1996,15.215,NA
"USA","SOCEXP","PUB","PC_GDP","A",1997,14.333,NA
"USA","SOCEXP","PUB","PC_GDP","A",1998,14.395,NA
"USA","SOCEXP","PUB","PC_GDP","A",1999,14.119,NA
"USA","SOCEXP","PUB","PC_GDP","A",2000,14.123,NA
"USA","SOCEXP","PUB","PC_GDP","A",2001,14.698,NA
"USA","SOCEXP","PUB","PC_GDP","A",2002,15.536,NA
"USA","SOCEXP","PUB","PC_GDP","A",2003,15.801,NA
"USA","SOCEXP","PUB","PC_GDP","A",2004,15.663,NA
"USA","SOCEXP","PUB","PC_GDP","A",2005,15.492,NA
"USA","SOCEXP","PUB","PC_GDP","A",2006,15.541,NA
"USA","SOCEXP","PUB","PC_GDP","A",2007,15.673,NA
"USA","SOCEXP","PUB","PC_GDP","A",2008,16.245,NA
"USA","SOCEXP","PUB","PC_GDP","A",2009,18.309,NA
"USA","SOCEXP","PUB","PC_GDP","A",2010,19.033,NA
"USA","SOCEXP","PUB","PC_GDP","A",2011,18.726,NA
"USA","SOCEXP","PUB","PC_GDP","A",2012,18.46,NA
"USA","SOCEXP","PUB","PC_GDP","A",2013,18.428,NA
"USA","SOCEXP","PUB","PC_GDP","A",2014,18.439,NA
"USA","SOCEXP","PUB","PC_GDP","A",2015,18.537,NA
"USA","SOCEXP","PUB","PC_GDP","A",2016,18.658,NA
"USA","SOCEXP","PUB","PC_GDP","A",2017,18.474,NA
"USA","SOCEXP","PUB","PC_GDP","A",2018,18.235,NA
"USA","SOCEXP","PUB","PC_GDP","A",2019,18.262,NA
"USA","SOCEXP","PUB","PC_GDP","A",2020,23.942,NA
"USA","SOCEXP","PUB","PC_GDP","A",2021,22.7,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",1993,15.495,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",1995,15.489,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",1997,14.854,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",1999,14.568,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2001,15.748,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2003,17.024,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2005,16.693,NA
"USA","SOCEXP","PUBNET","PC_GDP","A",2007,16.769,NA
